Column1,Column2,Column3,Column4,Column5,Column6,Column7
2025-02-28 05:00:30,ALGOUSDTPerp,2025-02-28 05:00:30ALGOUSDTPerpOpen long0.2253814.7 ALGO0.00000000 USDT,Open long,0.2253,814.7 ALGO,0.00000000 USDT
2025-02-28 05:00:28,HBARUSDTPerp,2025-02-28 05:00:28HBARUSDTPerpOpen long0.19175829 HBAR0.00000000 USDT,Open long,0.19175,829 HBAR,0.00000000 USDT
2025-02-28 04:55:09,XRPUSDTPerp,2025-02-28 04:55:09XRPUSDTPerpOpen long2.071592.1 XRP0.00000000 USDT,Open long,2.0715,92.1 XRP,0.00000000 USDT
2025-02-28 04:54:32,HBARUSDTPerp,2025-02-28 04:54:32HBARUSDTPerpOpen long0.19273618 HBAR0.00000000 USDT,Open long,0.19273,618 HBAR,0.00000000 USDT
2025-02-28 04:54:32,HBARUSDTPerp,2025-02-28 04:54:32HBARUSDTPerpOpen long0.19272115 HBAR0.00000000 USDT,Open long,0.19272,115 HBAR,0.00000000 USDT
2025-02-28 04:54:28,1000PEPEUSDTPerp,"2025-02-28 04:54:281000PEPEUSDTPerpOpen long0.007778924,694 1000PEPE0.00000000 USDT",Open long,0.0077789,"24,694 1000PEPE",0.00000000 USDT
2025-02-28 04:34:49,XLMUSDTPerp,2025-02-28 04:34:49XLMUSDTPerpOpen long0.27055608 XLM0.00000000 USDT,Open long,0.27055,608 XLM,0.00000000 USDT
2025-02-28 04:33:51,ALGOUSDTPerp,2025-02-28 04:33:51ALGOUSDTPerpOpen long0.2267714.4 ALGO0.00000000 USDT,Open long,0.2267,714.4 ALGO,0.00000000 USDT
2025-02-28 04:33:49,ALGOUSDTPerp,2025-02-28 04:33:49ALGOUSDTPerpOpen long0.2276632.5 ALGO0.00000000 USDT,Open long,0.2276,632.5 ALGO,0.00000000 USDT
2025-02-28 04:33:36,RENDERUSDTPerp,2025-02-28 04:33:36RENDERUSDTPerpOpen long3.571000046.2 RENDER0.00000000 USDT,Open long,3.5710000,46.2 RENDER,0.00000000 USDT
2025-02-28 04:33:20,ONDOUSDTPerp,2025-02-28 04:33:20ONDOUSDTPerpOpen long0.9288000180.8 ONDO0.00000000 USDT,Open long,0.9288000,180.8 ONDO,0.00000000 USDT
2025-02-28 04:32:54,XLMUSDTPerp,2025-02-28 04:32:54XLMUSDTPerpOpen long0.27170130 XLM0.00000000 USDT,Open long,0.27170,130 XLM,0.00000000 USDT
2025-02-28 04:32:54,XLMUSDTPerp,2025-02-28 04:32:54XLMUSDTPerpOpen long0.2717053 XLM0.00000000 USDT,Open long,0.27170,53 XLM,0.00000000 USDT
2025-02-28 04:32:54,XLMUSDTPerp,2025-02-28 04:32:54XLMUSDTPerpOpen long0.27169355 XLM0.00000000 USDT,Open long,0.27169,355 XLM,0.00000000 USDT
2025-02-28 04:32:51,RENDERUSDTPerp,2025-02-28 04:32:51RENDERUSDTPerpOpen long3.586000040.9 RENDER0.00000000 USDT,Open long,3.5860000,40.9 RENDER,0.00000000 USDT
2025-02-28 04:31:38,XRPUSDTPerp,2025-02-28 04:31:38XRPUSDTPerpOpen long2.099927.4 XRP0.00000000 USDT,Open long,2.0999,27.4 XRP,0.00000000 USDT
2025-02-28 04:31:38,XRPUSDTPerp,2025-02-28 04:31:38XRPUSDTPerpOpen long2.09992.5 XRP0.00000000 USDT,Open long,2.0999,2.5 XRP,0.00000000 USDT
2025-02-28 04:33:51,ALGOUSDTPerp,2025-02-28 04:33:51ALGOUSDTPerpOpen long0.2267714.4 ALGO0.00000000 USDT,Open long,0.2267,714.4 ALGO,0.00000000 USDT
2025-02-28 04:33:49,ALGOUSDTPerp,2025-02-28 04:33:49ALGOUSDTPerpOpen long0.2276632.5 ALGO0.00000000 USDT,Open long,0.2276,632.5 ALGO,0.00000000 USDT
2025-02-28 04:33:36,RENDERUSDTPerp,2025-02-28 04:33:36RENDERUSDTPerpOpen long3.571000046.2 RENDER0.00000000 USDT,Open long,3.5710000,46.2 RENDER,0.00000000 USDT
2025-02-28 04:33:20,ONDOUSDTPerp,2025-02-28 04:33:20ONDOUSDTPerpOpen long0.9288000180.8 ONDO0.00000000 USDT,Open long,0.9288000,180.8 ONDO,0.00000000 USDT
2025-02-28 04:32:54,XLMUSDTPerp,2025-02-28 04:32:54XLMUSDTPerpOpen long0.27170130 XLM0.00000000 USDT,Open long,0.27170,130 XLM,0.00000000 USDT
2025-02-28 04:32:54,XLMUSDTPerp,2025-02-28 04:32:54XLMUSDTPerpOpen long0.2717053 XLM0.00000000 USDT,Open long,0.27170,53 XLM,0.00000000 USDT
2025-02-28 04:32:54,XLMUSDTPerp,2025-02-28 04:32:54XLMUSDTPerpOpen long0.27169355 XLM0.00000000 USDT,Open long,0.27169,355 XLM,0.00000000 USDT
2025-02-28 04:32:51,RENDERUSDTPerp,2025-02-28 04:32:51RENDERUSDTPerpOpen long3.586000040.9 RENDER0.00000000 USDT,Open long,3.5860000,40.9 RENDER,0.00000000 USDT
2025-02-28 04:31:38,XRPUSDTPerp,2025-02-28 04:31:38XRPUSDTPerpOpen long2.099927.4 XRP0.00000000 USDT,Open long,2.0999,27.4 XRP,0.00000000 USDT
2025-02-28 04:31:38,XRPUSDTPerp,2025-02-28 04:31:38XRPUSDTPerpOpen long2.09992.5 XRP0.00000000 USDT,Open long,2.0999,2.5 XRP,0.00000000 USDT
2025-02-27 22:32:37,ONDOUSDTPerp,2025-02-27 22:32:37ONDOUSDTPerpOpen long0.9628000174.8 ONDO0.00000000 USDT,Open long,0.9628000,174.8 ONDO,0.00000000 USDT
2025-02-27 18:01:27,RENDERUSDTPerp,2025-02-27 18:01:27RENDERUSDTPerpOpen long3.708000045.6 RENDER0.00000000 USDT,Open long,3.7080000,45.6 RENDER,0.00000000 USDT
2025-02-27 18:00:55,ONDOUSDTPerp,2025-02-27 18:00:55ONDOUSDTPerpOpen long0.9697000154.3 ONDO0.00000000 USDT,Open long,0.9697000,154.3 ONDO,0.00000000 USDT
2025-02-27 18:00:27,RENDERUSDTPerp,2025-02-27 18:00:27RENDERUSDTPerpOpen long3.723000040.4 RENDER0.00000000 USDT,Open long,3.7230000,40.4 RENDER,0.00000000 USDT
2025-02-27 01:00:36,XRPUSDTPerp,2025-02-27 01:00:36XRPUSDTPerpClose long2.2207141.0 XRP+7.36188000 USDT,Close long,2.2207,141.0 XRP,+7.36188000 USDT
2025-02-27 00:08:19,XLMUSDTPerp,2025-02-27 00:08:19XLMUSDTPerpClose long0.28818844 XLM+6.67356686 USDT,Close long,0.28818,844 XLM,+6.67356686 USDT
2025-02-27 00:08:19,XLMUSDTPerp,2025-02-27 00:08:19XLMUSDTPerpClose long0.28818934 XLM+7.38520313 USDT,Close long,0.28818,934 XLM,+7.38520313 USDT
2025-02-26 23:54:29,HBARUSDTPerp,"2025-02-26 23:54:29HBARUSDTPerpClose long0.194791,633 HBAR+8.75476000 USDT",Close long,0.19479,"1,633 HBAR",+8.75476000 USDT
2025-02-26 23:45:06,ALGOUSDTPerp,"2025-02-26 23:45:06ALGOUSDTPerpClose long0.23412,006.8 ALGO+12.57137675 USDT",Close long,0.2341,"2,006.8 ALGO",+12.57137675 USDT
2025-02-26 23:45:06,ALGOUSDTPerp,2025-02-26 23:45:06ALGOUSDTPerpClose long0.2341155.2 ALGO+0.97223324 USDT,Close long,0.2341,155.2 ALGO,+0.97223324 USDT
2025-02-26 23:45:05,ONDOUSDTPerp,2025-02-26 23:45:05ONDOUSDTPerpClose long0.9592000335.8 ONDO+6.36240000 USDT,Close long,0.9592000,335.8 ONDO,+6.36240000 USDT
2025-02-26 23:40:17,RENDERUSDTPerp,2025-02-26 23:40:17RENDERUSDTPerpClose long3.7120000135.1 RENDER+15.45360000 USDT,Close long,3.7120000,135.1 RENDER,+15.45360000 USDT
2025-02-26 23:38:41,1000PEPEUSDTPerp,"2025-02-26 23:38:411000PEPEUSDTPerpClose long0.008119040,148 1000PEPE+8.27799680 USDT",Close long,0.0081190,"40,148 1000PEPE",+8.27799680 USDT
2025-02-26 23:20:17,RENDERUSDTPerp,2025-02-26 23:20:17RENDERUSDTPerpOpen long3.568000051.1 RENDER0.00000000 USDT,Open long,3.5680000,51.1 RENDER,0.00000000 USDT
2025-02-26 22:30:04,ALGOUSDTPerp,2025-02-26 22:30:04ALGOUSDTPerpOpen long0.2267814.9 ALGO0.00000000 USDT,Open long,0.2267,814.9 ALGO,0.00000000 USDT
2025-02-26 21:58:11,XLMUSDTPerp,2025-02-26 21:58:11XLMUSDTPerpOpen long0.27808672 XLM0.00000000 USDT,Open long,0.27808,672 XLM,0.00000000 USDT
2025-02-26 21:55:15,RENDERUSDTPerp,2025-02-26 21:55:15RENDERUSDTPerpOpen long3.610000044.6 RENDER0.00000000 USDT,Open long,3.6100000,44.6 RENDER,0.00000000 USDT
2025-02-26 21:39:53,XRPUSDTPerp,2025-02-26 21:39:53XRPUSDTPerpOpen long2.162374.9 XRP0.00000000 USDT,Open long,2.1623,74.9 XRP,0.00000000 USDT
2025-02-26 21:39:51,HBARUSDTPerp,2025-02-26 21:39:51HBARUSDTPerpOpen long0.18906867 HBAR0.00000000 USDT,Open long,0.18906,867 HBAR,0.00000000 USDT
2025-02-26 21:39:46,ALGOUSDTPerp,2025-02-26 21:39:46ALGOUSDTPerpOpen long0.2281131.7 ALGO0.00000000 USDT,Open long,0.2281,131.7 ALGO,0.00000000 USDT
2025-02-26 21:39:46,ALGOUSDTPerp,2025-02-26 21:39:46ALGOUSDTPerpOpen long0.228178.6 ALGO0.00000000 USDT,Open long,0.2281,78.6 ALGO,0.00000000 USDT
2025-02-26 21:39:46,ALGOUSDTPerp,2025-02-26 21:39:46ALGOUSDTPerpOpen long0.2281504.3 ALGO0.00000000 USDT,Open long,0.2281,504.3 ALGO,0.00000000 USDT
2025-02-26 21:39:45,XLMUSDTPerp,2025-02-26 21:39:45XLMUSDTPerpOpen long0.28100587 XLM0.00000000 USDT,Open long,0.28100,587 XLM,0.00000000 USDT
2025-02-26 21:38:51,RENDERUSDTPerp,2025-02-26 21:38:51RENDERUSDTPerpOpen long3.622000039.4 RENDER0.00000000 USDT,Open long,3.6220000,39.4 RENDER,0.00000000 USDT
2025-02-26 21:38:41,XRPUSDTPerp,2025-02-26 21:38:41XRPUSDTPerpOpen long2.175566.1 XRP0.00000000 USDT,Open long,2.1755,66.1 XRP,0.00000000 USDT
2025-02-26 21:38:37,ALGOUSDTPerp,2025-02-26 21:38:37ALGOUSDTPerpOpen long0.2290175.1 ALGO0.00000000 USDT,Open long,0.2290,175.1 ALGO,0.00000000 USDT
2025-02-26 21:38:37,ALGOUSDTPerp,2025-02-26 21:38:37ALGOUSDTPerpOpen long0.2290457.4 ALGO0.00000000 USDT,Open long,0.2290,457.4 ALGO,0.00000000 USDT
2025-02-26 21:37:28,HBARUSDTPerp,2025-02-26 21:37:28HBARUSDTPerpOpen long0.18985485 HBAR0.00000000 USDT,Open long,0.18985,485 HBAR,0.00000000 USDT
2025-02-26 21:37:28,HBARUSDTPerp,2025-02-26 21:37:28HBARUSDTPerpOpen long0.18984281 HBAR0.00000000 USDT,Open long,0.18984,281 HBAR,0.00000000 USDT
2025-02-26 21:37:18,XLMUSDTPerp,2025-02-26 21:37:18XLMUSDTPerpOpen long0.2822924 XLM0.00000000 USDT,Open long,0.28229,24 XLM,0.00000000 USDT
2025-02-26 21:39:46,ALGOUSDTPerp,2025-02-26 21:39:46ALGOUSDTPerpOpen long0.228178.6 ALGO0.00000000 USDT,Open long,0.2281,78.6 ALGO,0.00000000 USDT
2025-02-26 21:39:46,ALGOUSDTPerp,2025-02-26 21:39:46ALGOUSDTPerpOpen long0.2281504.3 ALGO0.00000000 USDT,Open long,0.2281,504.3 ALGO,0.00000000 USDT
2025-02-26 21:39:45,XLMUSDTPerp,2025-02-26 21:39:45XLMUSDTPerpOpen long0.28100587 XLM0.00000000 USDT,Open long,0.28100,587 XLM,0.00000000 USDT
2025-02-26 21:38:51,RENDERUSDTPerp,2025-02-26 21:38:51RENDERUSDTPerpOpen long3.622000039.4 RENDER0.00000000 USDT,Open long,3.6220000,39.4 RENDER,0.00000000 USDT
2025-02-26 21:38:41,XRPUSDTPerp,2025-02-26 21:38:41XRPUSDTPerpOpen long2.175566.1 XRP0.00000000 USDT,Open long,2.1755,66.1 XRP,0.00000000 USDT
2025-02-26 21:38:37,ALGOUSDTPerp,2025-02-26 21:38:37ALGOUSDTPerpOpen long0.2290175.1 ALGO0.00000000 USDT,Open long,0.2290,175.1 ALGO,0.00000000 USDT
2025-02-26 21:38:37,ALGOUSDTPerp,2025-02-26 21:38:37ALGOUSDTPerpOpen long0.2290457.4 ALGO0.00000000 USDT,Open long,0.2290,457.4 ALGO,0.00000000 USDT
2025-02-26 21:37:28,HBARUSDTPerp,2025-02-26 21:37:28HBARUSDTPerpOpen long0.18985485 HBAR0.00000000 USDT,Open long,0.18985,485 HBAR,0.00000000 USDT
2025-02-26 21:37:28,HBARUSDTPerp,2025-02-26 21:37:28HBARUSDTPerpOpen long0.18984281 HBAR0.00000000 USDT,Open long,0.18984,281 HBAR,0.00000000 USDT
2025-02-26 21:37:18,XLMUSDTPerp,2025-02-26 21:37:18XLMUSDTPerpOpen long0.2822924 XLM0.00000000 USDT,Open long,0.28229,24 XLM,0.00000000 USDT
2025-02-26 17:25:29,RENDERUSDTPerp,2025-02-26 17:25:29RENDERUSDTPerpOpen long3.600000045.5 RENDER0.00000000 USDT,Open long,3.6000000,45.5 RENDER,0.00000000 USDT
2025-02-26 17:25:01,XRPUSDTPerp,2025-02-26 17:25:01XRPUSDTPerpOpen long2.199576.2 XRP0.00000000 USDT,Open long,2.1995,76.2 XRP,0.00000000 USDT
2025-02-26 17:21:48,RENDERUSDTPerp,2025-02-26 17:21:48RENDERUSDTPerpOpen long3.614000040.3 RENDER0.00000000 USDT,Open long,3.6140000,40.3 RENDER,0.00000000 USDT
2025-02-26 17:21:42,ONDOUSDTPerp,2025-02-26 17:21:42ONDOUSDTPerpOpen long0.9492000154.5 ONDO0.00000000 USDT,Open long,0.9492000,154.5 ONDO,0.00000000 USDT
2025-02-26 17:07:35,HBARUSDTPerp,2025-02-26 17:07:35HBARUSDTPerpOpen long0.19012876 HBAR0.00000000 USDT,Open long,0.19012,876 HBAR,0.00000000 USDT
2025-02-26 17:01:56,HBARUSDTPerp,2025-02-26 17:01:56HBARUSDTPerpOpen long0.19104775 HBAR0.00000000 USDT,Open long,0.19104,775 HBAR,0.00000000 USDT
2025-02-26 17:01:43,XRPUSDTPerp,2025-02-26 17:01:43XRPUSDTPerpOpen long2.211967.3 XRP0.00000000 USDT,Open long,2.2119,67.3 XRP,0.00000000 USDT
2025-02-25 14:51:21,XRPUSDTPerp,2025-02-25 14:51:21XRPUSDTPerpClose long2.1751504.3 XRP+16.44670000 USDT,Close long,2.1751,504.3 XRP,+16.44670000 USDT
2025-02-25 14:48:53,HBARUSDTPerp,"2025-02-25 14:48:53HBARUSDTPerpClose long0.183456,134 HBAR-2.35926999 USDT",Close long,0.18345,"6,134 HBAR",-2.35926999 USDT
2025-02-25 14:46:09,SUIUSDTPerp,2025-02-25 14:46:09SUIUSDTPerpClose long2.747000203.2 SUI+13.67982000 USDT,Close long,2.747000,203.2 SUI,+13.67982000 USDT
2025-02-25 14:45:56,FETUSDTPerp,2025-02-25 14:45:56FETUSDTPerpClose long0.6376000887 FET+4.99639999 USDT,Close long,0.6376000,887 FET,+4.99639999 USDT
2025-02-25 14:45:25,ICPUSDTPerp,2025-02-25 14:45:25ICPUSDTPerpClose long6.096000249 ICP-13.23700000 USDT,Close long,6.096000,249 ICP,-13.23700000 USDT
2025-02-25 14:40:27,1000PEPEUSDTPerp,"2025-02-25 14:40:271000PEPEUSDTPerpClose long0.007690074,299 1000PEPE+9.31572020 USDT",Close long,0.0076900,"74,299 1000PEPE",+9.31572020 USDT
2025-02-25 14:25:03,XRPUSDTPerp,2025-02-25 14:25:03XRPUSDTPerpOpen long2.0668130.2 XRP0.00000000 USDT,Open long,2.0668,130.2 XRP,0.00000000 USDT
2025-02-25 13:36:08,ONDOUSDTPerp,2025-02-25 13:36:08ONDOUSDTPerpClose long0.9479000459.0 ONDO+12.63264623 USDT,Close long,0.9479000,459.0 ONDO,+12.63264623 USDT
2025-02-25 13:36:08,ONDOUSDTPerp,2025-02-25 13:36:08ONDOUSDTPerpClose long0.9479000138.6 ONDO+3.81456376 USDT,Close long,0.9479000,138.6 ONDO,+3.81456376 USDT
2025-02-25 13:21:09,ONDOUSDTPerp,2025-02-25 13:21:09ONDOUSDTPerpOpen long0.9066000227.5 ONDO0.00000000 USDT,Open long,0.9066000,227.5 ONDO,0.00000000 USDT
2025-02-25 13:20:48,ICPUSDTPerp,2025-02-25 13:20:48ICPUSDTPerpOpen long5.90500034 ICP0.00000000 USDT,Open long,5.905000,34 ICP,0.00000000 USDT
2025-02-25 13:20:48,ICPUSDTPerp,2025-02-25 13:20:48ICPUSDTPerpOpen long5.90500017 ICP0.00000000 USDT,Open long,5.905000,17 ICP,0.00000000 USDT
2025-02-25 13:20:46,HBARUSDTPerp,"2025-02-25 13:20:46HBARUSDTPerpOpen long0.177301,584 HBAR0.00000000 USDT",Open long,0.17730,"1,584 HBAR",0.00000000 USDT
2025-02-25 13:11:44,SUIUSDTPerp,2025-02-25 13:11:44SUIUSDTPerpOpen long2.65050053.1 SUI0.00000000 USDT,Open long,2.650500,53.1 SUI,0.00000000 USDT
2025-02-25 13:11:44,SUIUSDTPerp,2025-02-25 13:11:44SUIUSDTPerpOpen long2.65050023.9 SUI0.00000000 USDT,Open long,2.650500,23.9 SUI,0.00000000 USDT
2025-02-25 12:29:08,FETUSDTPerp,2025-02-25 12:29:08FETUSDTPerpOpen long0.6261000336 FET0.00000000 USDT,Open long,0.6261000,336 FET,0.00000000 USDT
2025-02-25 12:28:24,ONDOUSDTPerp,2025-02-25 12:28:24ONDOUSDTPerpOpen long0.9258000196.6 ONDO0.00000000 USDT,Open long,0.9258000,196.6 ONDO,0.00000000 USDT
2025-02-25 12:25:37,SUIUSDTPerp,2025-02-25 12:25:37SUIUSDTPerpOpen long2.68960067.0 SUI0.00000000 USDT,Open long,2.689600,67.0 SUI,0.00000000 USDT
2025-02-25 12:23:22,SUIUSDTPerp,2025-02-25 12:23:22SUIUSDTPerpOpen long2.70640059.2 SUI0.00000000 USDT,Open long,2.706400,59.2 SUI,0.00000000 USDT
2025-02-25 12:21:26,ONDOUSDTPerp,2025-02-25 12:21:26ONDOUSDTPerpOpen long0.932300081.3 ONDO0.00000000 USDT,Open long,0.9323000,81.3 ONDO,0.00000000 USDT
2025-02-25 12:21:26,ONDOUSDTPerp,2025-02-25 12:21:26ONDOUSDTPerpOpen long0.932300092.2 ONDO0.00000000 USDT,Open long,0.9323000,92.2 ONDO,0.00000000 USDT
2025-02-25 12:07:19,FETUSDTPerp,2025-02-25 12:07:19FETUSDTPerpOpen long0.6340000292 FET0.00000000 USDT,Open long,0.6340000,292 FET,0.00000000 USDT
2025-02-25 11:46:28,FETUSDTPerp,2025-02-25 11:46:28FETUSDTPerpOpen long0.6373000208 FET0.00000000 USDT,Open long,0.6373000,208 FET,0.00000000 USDT
2025-02-25 11:46:28,FETUSDTPerp,2025-02-25 11:46:28FETUSDTPerpOpen long0.637300016 FET0.00000000 USDT,Open long,0.6373000,16 FET,0.00000000 USDT
2025-02-25 11:46:28,FETUSDTPerp,2025-02-25 11:46:28FETUSDTPerpOpen long0.637200020 FET0.00000000 USDT,Open long,0.6372000,20 FET,0.00000000 USDT
2025-02-25 11:46:28,FETUSDTPerp,2025-02-25 11:46:28FETUSDTPerpOpen long0.637200015 FET0.00000000 USDT,Open long,0.6372000,15 FET,0.00000000 USDT
2025-02-25 11:18:11,ONDOUSDTPerp,2025-02-25 11:18:11ONDOUSDTPerpClose long0.9609000519.8 ONDO+14.53844272 USDT,Close long,0.9609000,519.8 ONDO,+14.53844272 USDT
2025-02-25 11:18:11,ONDOUSDTPerp,2025-02-25 11:18:11ONDOUSDTPerpClose long0.9609000365.9 ONDO+10.23396727 USDT,Close long,0.9609000,365.9 ONDO,+10.23396727 USDT
2025-02-25 11:08:55,FETUSDTPerp,2025-02-25 11:08:55FETUSDTPerpClose long0.6579000864 FET+17.59559999 USDT,Close long,0.6579000,864 FET,+17.59559999 USDT
2025-02-25 10:47:56,SUIUSDTPerp,2025-02-25 10:47:56SUIUSDTPerpClose long2.778100310.3 SUI+25.90137999 USDT,Close long,2.778100,310.3 SUI,+25.90137999 USDT
2025-02-25 10:35:14,SUIUSDTPerp,2025-02-25 10:35:14SUIUSDTPerpOpen long2.64230093.5 SUI0.00000000 USDT,Open long,2.642300,93.5 SUI,0.00000000 USDT
2025-02-25 10:25:36,XRPUSDTPerp,2025-02-25 10:25:36XRPUSDTPerpOpen long2.1239112.9 XRP0.00000000 USDT,Open long,2.1239,112.9 XRP,0.00000000 USDT
2025-02-25 10:25:28,1000PEPEUSDTPerp,"2025-02-25 10:25:281000PEPEUSDTPerpOpen long0.007482328,169 1000PEPE0.00000000 USDT",Open long,0.0074823,"28,169 1000PEPE",0.00000000 USDT
2025-02-25 10:25:28,ONDOUSDTPerp,2025-02-25 10:25:28ONDOUSDTPerpOpen long0.9189000265.6 ONDO0.00000000 USDT,Open long,0.9189000,265.6 ONDO,0.00000000 USDT
2025-02-25 10:25:25,ICPUSDTPerp,2025-02-25 10:25:25ICPUSDTPerpOpen long5.99800045 ICP0.00000000 USDT,Open long,5.998000,45 ICP,0.00000000 USDT
2025-02-25 10:25:24,FETUSDTPerp,2025-02-25 10:25:24FETUSDTPerpOpen long0.6316000327 FET0.00000000 USDT,Open long,0.6316000,327 FET,0.00000000 USDT
2025-02-25 10:25:20,FETUSDTPerp,2025-02-25 10:25:20FETUSDTPerpOpen long0.6396000285 FET0.00000000 USDT,Open long,0.6396000,285 FET,0.00000000 USDT
2025-02-25 10:25:10,ONDOUSDTPerp,2025-02-25 10:25:10ONDOUSDTPerpOpen long0.9248000236.1 ONDO0.00000000 USDT,Open long,0.9248000,236.1 ONDO,0.00000000 USDT
2025-02-25 10:25:08,XRPUSDTPerp,2025-02-25 10:25:08XRPUSDTPerpOpen long2.167399.0 XRP0.00000000 USDT,Open long,2.1673,99.0 XRP,0.00000000 USDT
2025-02-25 10:25:07,HBARUSDTPerp,"2025-02-25 10:25:07HBARUSDTPerpOpen long0.183171,365 HBAR0.00000000 USDT",Open long,0.18317,"1,365 HBAR",0.00000000 USDT
2025-02-25 10:24:56,FETUSDTPerp,2025-02-25 10:24:56FETUSDTPerpOpen long0.6429000252 FET0.00000000 USDT,Open long,0.6429000,252 FET,0.00000000 USDT
2025-02-25 10:24:54,ICPUSDTPerp,2025-02-25 10:24:54ICPUSDTPerpOpen long6.03900040 ICP0.00000000 USDT,Open long,6.039000,40 ICP,0.00000000 USDT
2025-02-25 10:24:47,1000PEPEUSDTPerp,"2025-02-25 10:24:471000PEPEUSDTPerpOpen long0.007592714,961 1000PEPE0.00000000 USDT",Open long,0.0075927,"14,961 1000PEPE",0.00000000 USDT
2025-02-25 10:25:28,ONDOUSDTPerp,2025-02-25 10:25:28ONDOUSDTPerpOpen long0.9189000265.6 ONDO0.00000000 USDT,Open long,0.9189000,265.6 ONDO,0.00000000 USDT
2025-02-25 10:25:25,ICPUSDTPerp,2025-02-25 10:25:25ICPUSDTPerpOpen long5.99800045 ICP0.00000000 USDT,Open long,5.998000,45 ICP,0.00000000 USDT
2025-02-25 10:25:24,FETUSDTPerp,2025-02-25 10:25:24FETUSDTPerpOpen long0.6316000327 FET0.00000000 USDT,Open long,0.6316000,327 FET,0.00000000 USDT
2025-02-25 10:25:20,FETUSDTPerp,2025-02-25 10:25:20FETUSDTPerpOpen long0.6396000285 FET0.00000000 USDT,Open long,0.6396000,285 FET,0.00000000 USDT
2025-02-25 10:25:10,ONDOUSDTPerp,2025-02-25 10:25:10ONDOUSDTPerpOpen long0.9248000236.1 ONDO0.00000000 USDT,Open long,0.9248000,236.1 ONDO,0.00000000 USDT
2025-02-25 10:25:08,XRPUSDTPerp,2025-02-25 10:25:08XRPUSDTPerpOpen long2.167399.0 XRP0.00000000 USDT,Open long,2.1673,99.0 XRP,0.00000000 USDT
2025-02-25 10:25:07,HBARUSDTPerp,"2025-02-25 10:25:07HBARUSDTPerpOpen long0.183171,365 HBAR0.00000000 USDT",Open long,0.18317,"1,365 HBAR",0.00000000 USDT
2025-02-25 10:24:56,FETUSDTPerp,2025-02-25 10:24:56FETUSDTPerpOpen long0.6429000252 FET0.00000000 USDT,Open long,0.6429000,252 FET,0.00000000 USDT
2025-02-25 10:24:54,ICPUSDTPerp,2025-02-25 10:24:54ICPUSDTPerpOpen long6.03900040 ICP0.00000000 USDT,Open long,6.039000,40 ICP,0.00000000 USDT
2025-02-25 10:24:47,1000PEPEUSDTPerp,"2025-02-25 10:24:471000PEPEUSDTPerpOpen long0.007592714,961 1000PEPE0.00000000 USDT",Open long,0.0075927,"14,961 1000PEPE",0.00000000 USDT
2025-02-25 10:02:31,SUIUSDTPerp,2025-02-25 10:02:31SUIUSDTPerpOpen long2.72730019.0 SUI0.00000000 USDT,Open long,2.727300,19.0 SUI,0.00000000 USDT
2025-02-25 10:02:26,SUIUSDTPerp,2025-02-25 10:02:26SUIUSDTPerpOpen long2.74430063.1 SUI0.00000000 USDT,Open long,2.744300,63.1 SUI,0.00000000 USDT
2025-02-25 09:55:04,HBARUSDTPerp,"2025-02-25 09:55:04HBARUSDTPerpOpen long0.188651,047 HBAR0.00000000 USDT",Open long,0.18865,"1,047 HBAR",0.00000000 USDT
2025-02-25 09:33:33,HBARUSDTPerp,2025-02-25 09:33:33HBARUSDTPerpOpen long0.18963660 HBAR0.00000000 USDT,Open long,0.18963,660 HBAR,0.00000000 USDT
2025-02-25 09:33:33,HBARUSDTPerp,2025-02-25 09:33:33HBARUSDTPerpOpen long0.18963265 HBAR0.00000000 USDT,Open long,0.18963,265 HBAR,0.00000000 USDT
2025-02-25 08:21:02,SUIUSDTPerp,2025-02-25 08:21:02SUIUSDTPerpClose long2.85100063.4 SUI+5.43381999 USDT,Close long,2.851000,63.4 SUI,+5.43381999 USDT
2025-02-25 07:11:56,SUIUSDTPerp,2025-02-25 07:11:56SUIUSDTPerpOpen long2.76530059.0 SUI0.00000000 USDT,Open long,2.765300,59.0 SUI,0.00000000 USDT
2025-02-25 07:11:56,SUIUSDTPerp,2025-02-25 07:11:56SUIUSDTPerpOpen long2.7652004.4 SUI0.00000000 USDT,Open long,2.765200,4.4 SUI,0.00000000 USDT
2025-02-25 05:47:56,FETUSDTPerp,2025-02-25 05:47:56FETUSDTPerpClose long0.6695000853 FET-3.59751374 USDT,Close long,0.6695000,853 FET,-3.59751374 USDT
2025-02-25 05:47:56,FETUSDTPerp,2025-02-25 05:47:56FETUSDTPerpClose long0.6695000697 FET-2.93958625 USDT,Close long,0.6695000,697 FET,-2.93958625 USDT
2025-02-25 05:46:59,ONDOUSDTPerp,2025-02-25 05:46:59ONDOUSDTPerpClose long0.9985000423.7 ONDO+1.37370019 USDT,Close long,0.9985000,423.7 ONDO,+1.37370019 USDT
2025-02-25 05:46:59,ONDOUSDTPerp,"2025-02-25 05:46:59ONDOUSDTPerpClose long0.99850001,040.8 ONDO+3.37443277 USDT",Close long,0.9985000,"1,040.8 ONDO",+3.37443277 USDT
2025-02-25 05:46:59,ONDOUSDTPerp,2025-02-25 05:46:59ONDOUSDTPerpClose long0.9985000357.2 ONDO+1.15809702 USDT,Close long,0.9985000,357.2 ONDO,+1.15809702 USDT
